name,addr,type,source,namespace,is_primary 
PTR_PTR_80192f18,0x80192F18,Label,DEFAULT,Global,1
PTR_PTR_80192f34,0x80192F34,Label,DEFAULT,Global,1
PTR_PTR_80192f50,0x80192F50,Label,DEFAULT,Global,1
PTR_PTR_80192f6c,0x80192F6C,Label,DEFAULT,Global,1
PTR_PTR_80192f88,0x80192F88,Label,DEFAULT,Global,1
PTR_PTR_80192fa4,0x80192FA4,Label,DEFAULT,Global,1
PTR_PTR_80192fc0,0x80192FC0,Label,DEFAULT,Global,1
PTR_PTR_80192fdc,0x80192FDC,Label,DEFAULT,Global,1
PTR_PTR_80192ff8,0x80192FF8,Label,DEFAULT,Global,1
PTR_PTR_80193014,0x80193014,Label,DEFAULT,Global,1
DAT_8019301d,0x8019301D,Label,DEFAULT,Global,1
DAT_80193029,0x80193029,Label,DEFAULT,Global,1
PTR_PTR_80193030,0x80193030,Label,DEFAULT,Global,1
PTR_PTR_8019304c,0x8019304C,Label,DEFAULT,Global,1
PTR_PTR_80193068,0x80193068,Label,DEFAULT,Global,1
PTR_PTR_80193084,0x80193084,Label,DEFAULT,Global,1
PTR_PTR_801930a0,0x801930A0,Label,DEFAULT,Global,1
PTR_PTR_801930bc,0x801930BC,Label,DEFAULT,Global,1
PTR_PTR_801930d8,0x801930D8,Label,DEFAULT,Global,1
PTR_PTR_801930f4,0x801930F4,Label,DEFAULT,Global,1
PTR_PTR_80193110,0x80193110,Label,DEFAULT,Global,1
PTR_PTR_8019312c,0x8019312C,Label,DEFAULT,Global,1
PTR_PTR_80193148,0x80193148,Label,DEFAULT,Global,1
PTR_PTR_80193164,0x80193164,Label,DEFAULT,Global,1
PTR_PTR_80193180,0x80193180,Label,DEFAULT,Global,1
PTR_PTR_8019319c,0x8019319C,Label,DEFAULT,Global,1
PTR_PTR_801931b8,0x801931B8,Label,DEFAULT,Global,1
PTR_PTR_801931d4,0x801931D4,Label,DEFAULT,Global,1
PTR_PTR_801931f0,0x801931F0,Label,DEFAULT,Global,1
PTR_PTR_8019320c,0x8019320C,Label,DEFAULT,Global,1
PTR_PTR_80193228,0x80193228,Label,DEFAULT,Global,1
PTR_PTR_80193244,0x80193244,Label,DEFAULT,Global,1
PTR_PTR_80193260,0x80193260,Label,DEFAULT,Global,1
PTR_PTR_8019327c,0x8019327C,Label,DEFAULT,Global,1
PTR_PTR_80193298,0x80193298,Label,DEFAULT,Global,1
PTR_PTR_801932b4,0x801932B4,Label,DEFAULT,Global,1
PTR_PTR_801932d0,0x801932D0,Label,DEFAULT,Global,1
PTR_PTR_801932ec,0x801932EC,Label,DEFAULT,Global,1
PTR_PTR_80193308,0x80193308,Label,DEFAULT,Global,1
PTR_PTR_80193324,0x80193324,Label,DEFAULT,Global,1
PTR_PTR_80193340,0x80193340,Label,DEFAULT,Global,1
PTR_PTR_8019335c,0x8019335C,Label,DEFAULT,Global,1
PTR_PTR_80193378,0x80193378,Label,DEFAULT,Global,1
PTR_PTR_80193394,0x80193394,Label,DEFAULT,Global,1
PTR_PTR_801933b0,0x801933B0,Label,DEFAULT,Global,1
PTR_PTR_801933cc,0x801933CC,Label,DEFAULT,Global,1
PTR_PTR_801933e8,0x801933E8,Label,DEFAULT,Global,1
PTR_PTR_80193404,0x80193404,Label,DEFAULT,Global,1
PTR_PTR_80193420,0x80193420,Label,DEFAULT,Global,1
PTR_PTR_8019343c,0x8019343C,Label,DEFAULT,Global,1
PTR_PTR_80193458,0x80193458,Label,DEFAULT,Global,1
PTR_PTR_80193474,0x80193474,Label,DEFAULT,Global,1
PTR_PTR_80193490,0x80193490,Label,DEFAULT,Global,1
PTR_PTR_801934ac,0x801934AC,Label,DEFAULT,Global,1
PTR_PTR_801934c8,0x801934C8,Label,DEFAULT,Global,1
PTR_PTR_801934e4,0x801934E4,Label,DEFAULT,Global,1
PTR_PTR_80193500,0x80193500,Label,DEFAULT,Global,1
PTR_PTR_8019351c,0x8019351C,Label,DEFAULT,Global,1
PTR_PTR_80193538,0x80193538,Label,DEFAULT,Global,1
PTR_PTR_80193554,0x80193554,Label,DEFAULT,Global,1
PTR_PTR_80193570,0x80193570,Label,DEFAULT,Global,1
PTR_PTR_8019358c,0x8019358C,Label,DEFAULT,Global,1
PTR_PTR_801935a8,0x801935A8,Label,DEFAULT,Global,1
PTR_PTR_801935c4,0x801935C4,Label,DEFAULT,Global,1
PTR_PTR_801935e0,0x801935E0,Label,DEFAULT,Global,1
PTR_PTR_801935fc,0x801935FC,Label,DEFAULT,Global,1
PTR_PTR_80193618,0x80193618,Label,DEFAULT,Global,1
PTR_PTR_80193634,0x80193634,Label,DEFAULT,Global,1
PTR_PTR_80193650,0x80193650,Label,DEFAULT,Global,1
PTR_PTR_8019366c,0x8019366C,Label,DEFAULT,Global,1
PTR_PTR_80193688,0x80193688,Label,DEFAULT,Global,1
PTR_PTR_801936a4,0x801936A4,Label,DEFAULT,Global,1
PTR_PTR_801936c0,0x801936C0,Label,DEFAULT,Global,1
PTR_PTR_801936dc,0x801936DC,Label,DEFAULT,Global,1
PTR_PTR_801936f8,0x801936F8,Label,DEFAULT,Global,1
PTR_PTR_80193714,0x80193714,Label,DEFAULT,Global,1
PTR_PTR_80193730,0x80193730,Label,DEFAULT,Global,1
PTR_PTR_8019374c,0x8019374C,Label,DEFAULT,Global,1
PTR_PTR_80193768,0x80193768,Label,DEFAULT,Global,1
PTR_PTR_80193784,0x80193784,Label,DEFAULT,Global,1
PTR_PTR_801937a0,0x801937A0,Label,DEFAULT,Global,1
PTR_PTR_801937bc,0x801937BC,Label,DEFAULT,Global,1
PTR_PTR_801937d8,0x801937D8,Label,DEFAULT,Global,1
PTR_PTR_801937f4,0x801937F4,Label,DEFAULT,Global,1
PTR_PTR_80193810,0x80193810,Label,DEFAULT,Global,1
PTR_PTR_8019382c,0x8019382C,Label,DEFAULT,Global,1
PTR_PTR_80193848,0x80193848,Label,DEFAULT,Global,1
PTR_PTR_80193864,0x80193864,Label,DEFAULT,Global,1
PTR_PTR_80193880,0x80193880,Label,DEFAULT,Global,1
PTR_PTR_8019389c,0x8019389C,Label,DEFAULT,Global,1
PTR_PTR_801938b8,0x801938B8,Label,DEFAULT,Global,1
PTR_PTR_801938d4,0x801938D4,Label,DEFAULT,Global,1
PTR_PTR_801938f0,0x801938F0,Label,DEFAULT,Global,1
PTR_PTR_8019390c,0x8019390C,Label,DEFAULT,Global,1
PTR_PTR_80193928,0x80193928,Label,DEFAULT,Global,1
PTR_PTR_80193944,0x80193944,Label,DEFAULT,Global,1
PTR_PTR_80193960,0x80193960,Label,DEFAULT,Global,1
PTR_PTR_8019397c,0x8019397C,Label,DEFAULT,Global,1
PTR_PTR_80193998,0x80193998,Label,DEFAULT,Global,1
PTR_PTR_801939b4,0x801939B4,Label,DEFAULT,Global,1
PTR_PTR_801939d0,0x801939D0,Label,DEFAULT,Global,1
PTR_PTR_801939ec,0x801939EC,Label,DEFAULT,Global,1
PTR_PTR_80193a08,0x80193A08,Label,DEFAULT,Global,1
PTR_PTR_80193a24,0x80193A24,Label,DEFAULT,Global,1
PTR_PTR_80193a40,0x80193A40,Label,DEFAULT,Global,1
PTR_PTR_80193a5c,0x80193A5C,Label,DEFAULT,Global,1
PTR_PTR_80193a78,0x80193A78,Label,DEFAULT,Global,1
PTR_PTR_80193a94,0x80193A94,Label,DEFAULT,Global,1
DAT_80193ab0,0x80193AB0,Label,DEFAULT,Global,1
DAT_801946b0,0x801946B0,Label,DEFAULT,Global,1
DAT_80195eb0,0x80195EB0,Label,DEFAULT,Global,1
DAT_8019e2b0,0x8019E2B0,Label,DEFAULT,Global,1
DAT_801a06b0,0x801A06B0,Label,DEFAULT,Global,1
DAT_801a6081,0x801A6081,Label,DEFAULT,Global,1
DAT_801a7014,0x801A7014,Label,DEFAULT,Global,1
LAB_801a74b8,0x801A74B8,Label,DEFAULT,Global,1
DAT_801a8018,0x801A8018,Label,DEFAULT,Global,1
LAB_801a84e4,0x801A84E4,Label,DEFAULT,Global,1
LAB_801a8528,0x801A8528,Label,DEFAULT,Global,1
LAB_801aa008,0x801AA008,Label,DEFAULT,Global,1
DAT_801abab0,0x801ABAB0,Label,DEFAULT,Global,1
LAB_801b6270,0x801B6270,Label,DEFAULT,Global,1
LAB_801b688c,0x801B688C,Label,DEFAULT,Global,1
LAB_801b6f60,0x801B6F60,Label,DEFAULT,Global,1
FUN_801b6f9c,0x801B6F9C,Function,DEFAULT,Global,1
LAB_801b6fa4,0x801B6FA4,Label,DEFAULT,Global,1
LAB_801b6fe0,0x801B6FE0,Label,DEFAULT,Global,1
LAB_801b7010,0x801B7010,Label,DEFAULT,Global,1
LAB_801b7018,0x801B7018,Label,DEFAULT,Global,1
LAB_801b701c,0x801B701C,Label,DEFAULT,Global,1
LAB_801b704c,0x801B704C,Label,DEFAULT,Global,1
LAB_801b7090,0x801B7090,Label,DEFAULT,Global,1
LAB_801b7378,0x801B7378,Label,DEFAULT,Global,1
LAB_801b77cc,0x801B77CC,Label,DEFAULT,Global,1
DAT_801b9018,0x801B9018,Label,DEFAULT,Global,1
LAB_801bb678,0x801BB678,Label,DEFAULT,Global,1
LAB_801bb77c,0x801BB77C,Label,DEFAULT,Global,1
LAB_801bb824,0x801BB824,Label,DEFAULT,Global,1
LAB_801bb924,0x801BB924,Label,DEFAULT,Global,1
PTR_DAT_801bbab0,0x801BBAB0,Label,DEFAULT,Global,1
DAT_801bbab8,0x801BBAB8,Label,DEFAULT,Global,1
DAT_801bbb20,0x801BBB20,Label,DEFAULT,Global,1
DAT_801bbb40,0x801BBB40,Label,DEFAULT,Global,1
LAB_801bc098,0x801BC098,Label,DEFAULT,Global,1
FUN_801bc688,0x801BC688,Function,DEFAULT,Global,1
DAT_801bcac8,0x801BCAC8,Label,DEFAULT,Global,1
DAT_801bcb30,0x801BCB30,Label,DEFAULT,Global,1
LAB_801bd5c8,0x801BD5C8,Label,DEFAULT,Global,1
PTR_DAT_801bdad0,0x801BDAD0,Label,DEFAULT,Global,1
DAT_801bdad8,0x801BDAD8,Label,DEFAULT,Global,1
DAT_801bdb40,0x801BDB40,Label,DEFAULT,Global,1
DAT_801bdb60,0x801BDB60,Label,DEFAULT,Global,1
LAB_801c0000,0x801C0000,Label,DEFAULT,Global,1
DAT_801c09c8,0x801C09C8,Label,DEFAULT,Global,1
DAT_801c09c9,0x801C09C9,Label,DEFAULT,Global,1
DAT_801c09ca,0x801C09CA,Label,DEFAULT,Global,1
DAT_801c09cc,0x801C09CC,Label,DEFAULT,Global,1
DAT_801c09cd,0x801C09CD,Label,DEFAULT,Global,1
DAT_801c09ce,0x801C09CE,Label,DEFAULT,Global,1
DAT_801c09cf,0x801C09CF,Label,DEFAULT,Global,1
DAT_801c09d0,0x801C09D0,Label,DEFAULT,Global,1
DAT_801c09d1,0x801C09D1,Label,DEFAULT,Global,1
DAT_801c09d2,0x801C09D2,Label,DEFAULT,Global,1
DAT_801c09d3,0x801C09D3,Label,DEFAULT,Global,1
DAT_801c09d4,0x801C09D4,Label,DEFAULT,Global,1
DAT_801c09d5,0x801C09D5,Label,DEFAULT,Global,1
DAT_801c09d6,0x801C09D6,Label,DEFAULT,Global,1
DAT_801c09d8,0x801C09D8,Label,DEFAULT,Global,1
DAT_801c09da,0x801C09DA,Label,DEFAULT,Global,1
DAT_801c09db,0x801C09DB,Label,DEFAULT,Global,1
DAT_801c09dc,0x801C09DC,Label,DEFAULT,Global,1
DAT_801c09e0,0x801C09E0,Label,DEFAULT,Global,1
DAT_801c09e1,0x801C09E1,Label,DEFAULT,Global,1
DAT_801c09e2,0x801C09E2,Label,DEFAULT,Global,1
DAT_801c09e3,0x801C09E3,Label,DEFAULT,Global,1
DAT_801c09e8,0x801C09E8,Label,DEFAULT,Global,1
DAT_801c09ea,0x801C09EA,Label,DEFAULT,Global,1
DAT_801c09ec,0x801C09EC,Label,DEFAULT,Global,1
DAT_801c09ee,0x801C09EE,Label,DEFAULT,Global,1
DAT_801c09f0,0x801C09F0,Label,DEFAULT,Global,1
DAT_801c09f1,0x801C09F1,Label,DEFAULT,Global,1
DAT_801c09f2,0x801C09F2,Label,DEFAULT,Global,1
DAT_801c09f3,0x801C09F3,Label,DEFAULT,Global,1
DAT_801c09f4,0x801C09F4,Label,DEFAULT,Global,1
PTR_PTR_801c09f8,0x801C09F8,Label,DEFAULT,Global,1
DAT_801c09fc,0x801C09FC,Label,DEFAULT,Global,1
DAT_801c09fd,0x801C09FD,Label,DEFAULT,Global,1
DAT_801c0a00,0x801C0A00,Label,DEFAULT,Global,1
DAT_801c0a04,0x801C0A04,Label,DEFAULT,Global,1
DAT_801c0a20,0x801C0A20,Label,DEFAULT,Global,1
DAT_801c0a24,0x801C0A24,Label,DEFAULT,Global,1
DAT_801c0a26,0x801C0A26,Label,DEFAULT,Global,1
PTR_DAT_801c0a28,0x801C0A28,Label,DEFAULT,Global,1
PTR_DAT_801c0a2c,0x801C0A2C,Label,DEFAULT,Global,1
LAB_801c0a68,0x801C0A68,Label,DEFAULT,Global,1
LAB_801c0a84,0x801C0A84,Label,DEFAULT,Global,1
LAB_801c0c0c,0x801C0C0C,Label,DEFAULT,Global,1
DAT_801c0c28,0x801C0C28,Label,DEFAULT,Global,1
DAT_801c0c2c,0x801C0C2C,Label,DEFAULT,Global,1
DAT_801c0c2d,0x801C0C2D,Label,DEFAULT,Global,1
DAT_801c0c2e,0x801C0C2E,Label,DEFAULT,Global,1
DAT_801c0c34,0x801C0C34,Label,DEFAULT,Global,1
DAT_801c0c35,0x801C0C35,Label,DEFAULT,Global,1
DAT_801c0c36,0x801C0C36,Label,DEFAULT,Global,1
DAT_801c0c37,0x801C0C37,Label,DEFAULT,Global,1
PTR_DAT_801c0c3c,0x801C0C3C,Label,DEFAULT,Global,1
DAT_801c0c42,0x801C0C42,Label,DEFAULT,Global,1
DAT_801c0c80,0x801C0C80,Label,DEFAULT,Global,1
DAT_801c0ccc,0x801C0CCC,Label,DEFAULT,Global,1
DAT_801c0cd0,0x801C0CD0,Label,DEFAULT,Global,1
DAT_801c0cd2,0x801C0CD2,Label,DEFAULT,Global,1
DAT_801c0cd8,0x801C0CD8,Label,DEFAULT,Global,1
DAT_801c0cde,0x801C0CDE,Label,DEFAULT,Global,1
DAT_801c0ce6,0x801C0CE6,Label,DEFAULT,Global,1
DAT_801c0ce7,0x801C0CE7,Label,DEFAULT,Global,1
LAB_801c0d24,0x801C0D24,Label,DEFAULT,Global,1
DAT_801c0d30,0x801C0D30,Label,DEFAULT,Global,1
DAT_801c0d86,0x801C0D86,Label,DEFAULT,Global,1
LAB_801c0d90,0x801C0D90,Label,DEFAULT,Global,1
LAB_801c0e40,0x801C0E40,Label,DEFAULT,Global,1
LAB_801c0e4c,0x801C0E4C,Label,DEFAULT,Global,1
LAB_801c0ed8,0x801C0ED8,Label,DEFAULT,Global,1
LAB_801c0ef0,0x801C0EF0,Label,DEFAULT,Global,1
LAB_801c0fa0,0x801C0FA0,Label,DEFAULT,Global,1
LAB_801c0fac,0x801C0FAC,Label,DEFAULT,Global,1
LAB_801c0fc0,0x801C0FC0,Label,DEFAULT,Global,1
LAB_801c1038,0x801C1038,Label,DEFAULT,Global,1
LAB_801c1050,0x801C1050,Label,DEFAULT,Global,1
LAB_801c1078,0x801C1078,Label,DEFAULT,Global,1
LAB_801c10e8,0x801C10E8,Label,DEFAULT,Global,1
LAB_801c1100,0x801C1100,Label,DEFAULT,Global,1
LAB_801c1120,0x801C1120,Label,DEFAULT,Global,1
LAB_801c1128,0x801C1128,Label,DEFAULT,Global,1
LAB_801c12b4,0x801C12B4,Label,DEFAULT,Global,1
DAT_801c1308,0x801C1308,Label,DEFAULT,Global,1
DAT_801c130c,0x801C130C,Label,DEFAULT,Global,1
LAB_801c131c,0x801C131C,Label,DEFAULT,Global,1
FUN_801c1338,0x801C1338,Function,DEFAULT,Global,1
DAT_801c13b8,0x801C13B8,Label,DEFAULT,Global,1
DAT_801c13bc,0x801C13BC,Label,DEFAULT,Global,1
DAT_801c1468,0x801C1468,Label,DEFAULT,Global,1
DAT_801c146c,0x801C146C,Label,DEFAULT,Global,1
LAB_801c147c,0x801C147C,Label,DEFAULT,Global,1
FUN_801c1498,0x801C1498,Function,DEFAULT,Global,1
DAT_801c151c,0x801C151C,Label,DEFAULT,Global,1
DAT_801c15c8,0x801C15C8,Label,DEFAULT,Global,1
DAT_801c15cc,0x801C15CC,Label,DEFAULT,Global,1
thunk_FUN_82490400,0x801C15F8,Function,DEFAULT,Global,1
DAT_801c1678,0x801C1678,Label,DEFAULT,Global,1
DAT_801c1678+3,0x801C167B,Label,DEFAULT,Global,1
DAT_801c167c,0x801C167C,Label,DEFAULT,Global,1
DAT_801c167d,0x801C167D,Label,DEFAULT,Global,1
DAT_801c167e,0x801C167E,Label,DEFAULT,Global,1
PTR_DAT_801c1680,0x801C1680,Label,DEFAULT,Global,1
DAT_801c1684,0x801C1684,Label,DEFAULT,Global,1
DAT_801c1685,0x801C1685,Label,DEFAULT,Global,1
DAT_801c1686,0x801C1686,Label,DEFAULT,Global,1
DAT_801c1687,0x801C1687,Label,DEFAULT,Global,1
DAT_801c1688,0x801C1688,Label,DEFAULT,Global,1
PTR_DAT_801c168c,0x801C168C,Label,DEFAULT,Global,1
DAT_801c1690,0x801C1690,Label,DEFAULT,Global,1
DAT_801c1692,0x801C1692,Label,DEFAULT,Global,1
DAT_801c1694,0x801C1694,Label,DEFAULT,Global,1
DAT_801c1695,0x801C1695,Label,DEFAULT,Global,1
DAT_801c1696,0x801C1696,Label,DEFAULT,Global,1
DAT_801c1698,0x801C1698,Label,DEFAULT,Global,1
DAT_801c1699,0x801C1699,Label,DEFAULT,Global,1
DAT_801c169a,0x801C169A,Label,DEFAULT,Global,1
DAT_801c169b,0x801C169B,Label,DEFAULT,Global,1
DAT_801c169c,0x801C169C,Label,DEFAULT,Global,1
DAT_801c169d,0x801C169D,Label,DEFAULT,Global,1
DAT_801c16a0,0x801C16A0,Label,DEFAULT,Global,1
DAT_801c16a4,0x801C16A4,Label,DEFAULT,Global,1
DAT_801c16a6,0x801C16A6,Label,DEFAULT,Global,1
DAT_801c16a8,0x801C16A8,Label,DEFAULT,Global,1
DAT_801c16aa,0x801C16AA,Label,DEFAULT,Global,1
DAT_801c16ac,0x801C16AC,Label,DEFAULT,Global,1
DAT_801c16ae,0x801C16AE,Label,DEFAULT,Global,1
DAT_801c16b0,0x801C16B0,Label,DEFAULT,Global,1
DAT_801c16b2,0x801C16B2,Label,DEFAULT,Global,1
DAT_801c16b8,0x801C16B8,Label,DEFAULT,Global,1
DAT_801c16ba,0x801C16BA,Label,DEFAULT,Global,1
DAT_801c16bc,0x801C16BC,Label,DEFAULT,Global,1
DAT_801c16be,0x801C16BE,Label,DEFAULT,Global,1
DAT_801c16bf,0x801C16BF,Label,DEFAULT,Global,1
DAT_801c16c0,0x801C16C0,Label,DEFAULT,Global,1
DAT_801c16c1,0x801C16C1,Label,DEFAULT,Global,1
DAT_801c16c2,0x801C16C2,Label,DEFAULT,Global,1
DAT_801c16c4,0x801C16C4,Label,DEFAULT,Global,1
DAT_801c16c6,0x801C16C6,Label,DEFAULT,Global,1
DAT_801c16c8,0x801C16C8,Label,DEFAULT,Global,1
DAT_801c16ca,0x801C16CA,Label,DEFAULT,Global,1
DAT_801c16cc,0x801C16CC,Label,DEFAULT,Global,1
DAT_801c16ce,0x801C16CE,Label,DEFAULT,Global,1
DAT_801c16d0,0x801C16D0,Label,DEFAULT,Global,1
DAT_801c16d2,0x801C16D2,Label,DEFAULT,Global,1
DAT_801c16d3,0x801C16D3,Label,DEFAULT,Global,1
DAT_801c16d4,0x801C16D4,Label,DEFAULT,Global,1
DAT_801c16d6,0x801C16D6,Label,DEFAULT,Global,1
DAT_801c16d8,0x801C16D8,Label,DEFAULT,Global,1
DAT_801c16dc,0x801C16DC,Label,DEFAULT,Global,1
DAT_801c16e0,0x801C16E0,Label,DEFAULT,Global,1
DAT_801c16e4,0x801C16E4,Label,DEFAULT,Global,1
DAT_801c16e8,0x801C16E8,Label,DEFAULT,Global,1
DAT_801c16ec,0x801C16EC,Label,DEFAULT,Global,1
DAT_801c16f0,0x801C16F0,Label,DEFAULT,Global,1
DAT_801c16f4,0x801C16F4,Label,DEFAULT,Global,1
DAT_801c16f5,0x801C16F5,Label,DEFAULT,Global,1
DAT_801c16f8,0x801C16F8,Label,DEFAULT,Global,1
DAT_801c16fc,0x801C16FC,Label,DEFAULT,Global,1
DAT_801c1700,0x801C1700,Label,DEFAULT,Global,1
DAT_801c1701,0x801C1701,Label,DEFAULT,Global,1
DAT_801c1702,0x801C1702,Label,DEFAULT,Global,1
DAT_801c1704,0x801C1704,Label,DEFAULT,Global,1
DAT_801c1705,0x801C1705,Label,DEFAULT,Global,1
DAT_801c1706,0x801C1706,Label,DEFAULT,Global,1
DAT_801c1708,0x801C1708,Label,DEFAULT,Global,1
DAT_801c170a,0x801C170A,Label,DEFAULT,Global,1
DAT_801c170b,0x801C170B,Label,DEFAULT,Global,1
DAT_801c170c,0x801C170C,Label,DEFAULT,Global,1
DAT_801c170d,0x801C170D,Label,DEFAULT,Global,1
DAT_801c170e,0x801C170E,Label,DEFAULT,Global,1
DAT_801c1710,0x801C1710,Label,DEFAULT,Global,1
DAT_801c1711,0x801C1711,Label,DEFAULT,Global,1
DAT_801c1712,0x801C1712,Label,DEFAULT,Global,1
DAT_801c1714,0x801C1714,Label,DEFAULT,Global,1
DAT_801c1716,0x801C1716,Label,DEFAULT,Global,1
DAT_801c1717,0x801C1717,Label,DEFAULT,Global,1
DAT_801c1718,0x801C1718,Label,DEFAULT,Global,1
DAT_801c171c,0x801C171C,Label,DEFAULT,Global,1
DAT_801c1720,0x801C1720,Label,DEFAULT,Global,1
DAT_801c1722,0x801C1722,Label,DEFAULT,Global,1
DAT_801c1724,0x801C1724,Label,DEFAULT,Global,1
DAT_801c1726,0x801C1726,Label,DEFAULT,Global,1
PTR_DAT_801c1728,0x801C1728,Label,DEFAULT,Global,1
DAT_801c172c,0x801C172C,Label,DEFAULT,Global,1
DAT_801c172c+1,0x801C172D,Label,DEFAULT,Global,1
DAT_801c1730,0x801C1730,Label,DEFAULT,Global,1
DAT_801c1732,0x801C1732,Label,DEFAULT,Global,1
DAT_801c1734,0x801C1734,Label,DEFAULT,Global,1
DAT_801c1736,0x801C1736,Label,DEFAULT,Global,1
DAT_801c1737,0x801C1737,Label,DEFAULT,Global,1
DAT_801c1738,0x801C1738,Label,DEFAULT,Global,1
LAB_801c1740,0x801C1740,Label,DEFAULT,Global,1
DAT_801c1758,0x801C1758,Label,DEFAULT,Global,1
DAT_801c175c,0x801C175C,Label,DEFAULT,Global,1
DAT_801c176a,0x801C176A,Label,DEFAULT,Global,1
LAB_801c1894+1,0x801C1895,Label,DEFAULT,Global,1
LAB_801c18b0+1,0x801C18B1,Label,DEFAULT,Global,1
DAT_801c18bc,0x801C18BC,Label,DEFAULT,Global,1
LAB_801c18c8+3,0x801C18CB,Label,DEFAULT,Global,1
LAB_801c18e4+3,0x801C18E7,Label,DEFAULT,Global,1
LAB_801c1a40+3,0x801C1A43,Label,DEFAULT,Global,1
DAT_801c1d90,0x801C1D90,Label,DEFAULT,Global,1
DAT_801c1fc2,0x801C1FC2,Label,DEFAULT,Global,1
LAB_801c2014,0x801C2014,Label,DEFAULT,Global,1
DAT_801c21cc,0x801C21CC,Label,DEFAULT,Global,1
LAB_801c237c+3,0x801C237F,Label,DEFAULT,Global,1
DAT_801c2526,0x801C2526,Label,DEFAULT,Global,1
DAT_801c257c,0x801C257C,Label,DEFAULT,Global,1
DAT_801c2725,0x801C2725,Label,DEFAULT,Global,1
DAT_801c27bd,0x801C27BD,Label,DEFAULT,Global,1
DAT_801c27be,0x801C27BE,Label,DEFAULT,Global,1
DAT_801c27bf,0x801C27BF,Label,DEFAULT,Global,1
DAT_801c27c0,0x801C27C0,Label,DEFAULT,Global,1
DAT_801c27c1,0x801C27C1,Label,DEFAULT,Global,1
DAT_801c28b2,0x801C28B2,Label,DEFAULT,Global,1
LAB_801c2a3c+3,0x801C2A3F,Label,DEFAULT,Global,1
LAB_801c2a4c,0x801C2A4C,Label,DEFAULT,Global,1
LAB_801c2a68,0x801C2A68,Label,DEFAULT,Global,1
LAB_801c2c84,0x801C2C84,Label,DEFAULT,Global,1
LAB_801c2f18,0x801C2F18,Label,DEFAULT,Global,1
LAB_801c2f30,0x801C2F30,Label,DEFAULT,Global,1
LAB_801c2f38,0x801C2F38,Label,DEFAULT,Global,1
LAB_801c3600,0x801C3600,Label,DEFAULT,Global,1
LAB_801c4014,0x801C4014,Label,DEFAULT,Global,1
LAB_801c5038,0x801C5038,Label,DEFAULT,Global,1
LAB_801c5a40,0x801C5A40,Label,DEFAULT,Global,1
LAB_801c617c,0x801C617C,Label,DEFAULT,Global,1
LAB_801c64a4,0x801C64A4,Label,DEFAULT,Global,1
LAB_801c6a3c,0x801C6A3C,Label,DEFAULT,Global,1
PTR_PTR_801c7730,0x801C7730,Label,DEFAULT,Global,1
DAT_801c7740,0x801C7740,Label,DEFAULT,Global,1
DAT_801c7740+2,0x801C7742,Label,DEFAULT,Global,1
DAT_801c7740+3,0x801C7743,Label,DEFAULT,Global,1
DAT_801c7744,0x801C7744,Label,DEFAULT,Global,1
DAT_801c7744+3,0x801C7747,Label,DEFAULT,Global,1
DAT_801c7748,0x801C7748,Label,DEFAULT,Global,1
DAT_801c7748+3,0x801C774B,Label,DEFAULT,Global,1
DAT_801c774c,0x801C774C,Label,DEFAULT,Global,1
DAT_801c7750,0x801C7750,Label,DEFAULT,Global,1
DAT_801c7754,0x801C7754,Label,DEFAULT,Global,1
DAT_801c7758,0x801C7758,Label,DEFAULT,Global,1
DAT_801c775c,0x801C775C,Label,DEFAULT,Global,1
DAT_801c7760,0x801C7760,Label,DEFAULT,Global,1
DAT_801c7764,0x801C7764,Label,DEFAULT,Global,1
DAT_801c7768,0x801C7768,Label,DEFAULT,Global,1
DAT_801c776c,0x801C776C,Label,DEFAULT,Global,1
DAT_801c7770,0x801C7770,Label,DEFAULT,Global,1
DAT_801c7774,0x801C7774,Label,DEFAULT,Global,1
DAT_801c7780,0x801C7780,Label,DEFAULT,Global,1
DAT_801c7781,0x801C7781,Label,DEFAULT,Global,1
DAT_801c7782,0x801C7782,Label,DEFAULT,Global,1
DAT_801c7798,0x801C7798,Label,DEFAULT,Global,1
DAT_801c779c,0x801C779C,Label,DEFAULT,Global,1
DAT_801c77a0,0x801C77A0,Label,DEFAULT,Global,1
DAT_801c77a8,0x801C77A8,Label,DEFAULT,Global,1
DAT_801c77aa,0x801C77AA,Label,DEFAULT,Global,1
DAT_801c77ac,0x801C77AC,Label,DEFAULT,Global,1
DAT_801c77d8,0x801C77D8,Label,DEFAULT,Global,1
DAT_801c77dc,0x801C77DC,Label,DEFAULT,Global,1
DAT_801c77e0,0x801C77E0,Label,DEFAULT,Global,1
DAT_801c77e8,0x801C77E8,Label,DEFAULT,Global,1
DAT_801c77ec,0x801C77EC,Label,DEFAULT,Global,1
DAT_801c77ee,0x801C77EE,Label,DEFAULT,Global,1
DAT_801c77f0,0x801C77F0,Label,DEFAULT,Global,1
DAT_801c77f2,0x801C77F2,Label,DEFAULT,Global,1
DAT_801c77f4,0x801C77F4,Label,DEFAULT,Global,1
DAT_801c77f8,0x801C77F8,Label,DEFAULT,Global,1
DAT_801c77fc,0x801C77FC,Label,DEFAULT,Global,1
DAT_801c7800,0x801C7800,Label,DEFAULT,Global,1
DAT_801c7808,0x801C7808,Label,DEFAULT,Global,1
DAT_801c780c,0x801C780C,Label,DEFAULT,Global,1
DAT_801c7810,0x801C7810,Label,DEFAULT,Global,1
